,index,Unnamed: 0,title,head_0,head_1,head_2
16156,462509,462509,Названа дата выхода игры про сны младшего брата сантехника Марио,0,0,0
16157,360067,360067,Правительство потратит 10 миллиардов рублей на спасение Ту-204,1,2,1
16158,24716,24716,На Украине отменена смертная казнь,0,0,0
16159,282509,282509,Россия представит проект сверхскоростного вертолета на HeliRussia-2009,0,0,0
16160,208645,208645,Исполняющий обязанности премьера Киргизии ушел в отставку,0,0,0
16161,120735,120735,Тимошенко встретится с Фрадковым в гостях у Саакашвили,0,0,0
16162,455952,455952,СК обнаружил злоупотребления на Универсиаде в Казани,0,0,0
16163,126901,126901,Ребенок повредил знаменитый флорентийский фонтан,0,0,0
16164,463260,463260,Исход матча плей-офф НБА решил бросок с сиреной,0,0,0
16165,180512,180512,На юго-востоке Афганистана разбился вертолет коалиционных сил,0,0,0
16166,4383,4383,Срок перерегистрации религиозных организаций будет продлен,0,0,0
16167,228340,228340,Американского школьника исключили за неуважение к флагу США,0,0,0
16168,135881,135881,В подрыве часовни иконы Божьей Матери сознался фашист,0,0,0
16169,474251,474251,В Дарфуре убили 94 человека,0,0,0
16170,175377,175377,Ющенко заперся с Путиным в своем секретариате,0,0,0
16171,240017,240017,Подрядчик Минобороны США запретил своим сотрудникам пользоваться мобильными,0,0,0
16172,473431,473431,Разгневанный проигрышами итальянец «зарубил» игровые автоматы ,0,0,0
16173,304619,304619,Ливанские повара приготовили полторы тонны хумуса,0,0,0
16174,286393,286393,На рынке во Владикавказе спрятался особо опасный преступник,0,0,0
16175,497207,497207,Австралийца оштрафовали за убийство акулы-людоеда,0,0,0
16176,691586,691586,Сибирские ученые разработали материал для строительства дорог в Арктике,0,0,0
16177,426222,426222,Опубликован снимок Наоми Уоттс в роли принцессы Дианы,0,0,0
16178,557761,557761,Бекхэм снялся в короткометражке бренда Belstaff,0,0,0
16179,737481,737481,Лихач на Lamborghini чуть не сгорел,0,0,0
16180,715674,715674,Названы суммы премиальных футболистам сборной России,0,0,0
16181,158632,158632,Студия Disney сократит производство фильмов,0,0,0
16182,137712,137712,"Новое состояние вещества ""вылепили"" из песка и воздуха",0,0,0
16183,796512,796512,Матч российской команды завершился дракой футболистов с фанатами,0,0,0
16184,756556,756556,Российская туристка вернулась из отпуска и умерла на выходе из самолета,0,0,0
16185,517026,517026,Леонард Коэн выложил новый альбом в интернет,0,0,0
16186,400968,400968,У фильмов об Остине Пауэрсе появится приквел-спектакль,0,0,0
16187,180559,180559,"В США разработан многоцелевой корабль-""невидимка""",0,0,0
16188,93043,93043,Израильские войска поделили Газу на три части,0,0,0
16189,472761,472761,Исполнитель роли Спока рассказал о «Звездном пути 3»,0,0,0
16190,547588,547588,Капелло впервые вызвал в сборную футболиста «Торпедо» Тигиева,0,0,0
16191,142429,142429,"Фетисов помог ""Легендам советского хоккея"" обыграть сборную мира",0,0,0
16192,4224,4224,Гантамиров ушел в отставку добровольно,0,0,0
16193,174770,174770,С Ирана сняли все футбольные санкции,0,0,0
16194,124365,124365,"Антиглобалисты попытались прорваться на саммит ""Большой восьмерки""",0,0,0
16195,172345,172345,"Создателю ""Человека-паука"" доверят съемки ""Хоббита""",0,0,0
16196,788539,788539,Подаренный саудовскому королю кречет разволновался и загадил дворец,0,0,0
16197,336396,336396,Употребление наркотиков в общественных местах предложили карать арестом,0,0,0
16198,265542,265542,Журнал Fortune опубликовал рейтинг лучших работодателей США,1,2,1
16199,464188,464188,В Минске женщина умерла после пластики носа,0,0,0
16200,533082,533082,Япония рассмотрит возможность обмена заложника на террористку,0,0,0
16201,484428,484428,Съемочная группа «Трансформеров» подверглась второму нападению за месяц,0,0,0
16202,666654,666654,Глава Ингушетии анонсировал строительство самого крупного стадиона в республике,0,0,0
16203,48944,48944,Швейцарская Noga отпугнула российские истребители от Берлина,1,2,1
16204,375199,375199,В Москве построят крупный деловой комплекс,0,0,0
16205,267603,267603,Убийство Гилани Шепиева связали с его работой на посту вице-мэра Грозного,0,0,0
16206,558490,558490,Министр Галушка рассказал о планах по переезду госкомпаний на Дальний Восток ,0,0,0
16207,54123,54123,Премьер-министр Израиля оказался в списке смертников,0,0,0
16208,392158,392158,"""Наши"" выстроились в горящее число 59 для поздравления Путину",0,0,0
16209,335120,335120,Семья грузинского военнослужащего попросила убежища в России,0,0,0
16210,730324,730324,Ким Кардашьян показала лицо до пластики,0,0,0
16211,41637,41637,Ингушетия отправила Аушева в Совет Федерации,0,0,0
16212,22770,22770,Гражданин КНР пытался вывезти секретные чертежи российской подлодки,0,0,0
16213,776020,776020,Корпорация МСП расширила доступ к финансированию малым предпринимателям,0,0,0
16214,314110,314110,Обгоревший труп модели Playboy обнаружили в мусорном баке,0,0,0
16215,140862,140862,"""Евротройка"" решила сдать Иран Совету безопасности ООН",0,0,0
16216,96296,96296,Новые американские вертолеты помогут Таиланду избавиться от наркоторговцев,0,0,0
16217,46080,46080,Интерпол арестовал 12 членов международной сети педофилов,0,0,0
16218,185669,185669,МИД России отверг подозрения в нарушении резолюции ООН по Ирану,0,0,0
16219,327470,327470,Россия откажется от закупки устаревшей бронетехники,0,0,0
16220,743402,743402,Решение Чечни списать долги за газ объявили вне закона,0,0,0
16221,684205,684205,Недовольные избранием ультраправых в бундестаг вышли на улицы немецких городов,0,0,0
16222,646536,646536,20th Century Fox извинилась за ложные новости о тайной встрече Путина и Трампа,0,0,0
16223,462370,462370,Центробанк поднял курс евро до нового максимума 2013 года,1,6,0
16224,279921,279921,Власти США раскроют данные о столкновениях самолетов и птиц,0,0,0
16225,197862,197862,Ющенко открыл в Чернобыле заповедник,0,0,0
16226,798087,798087,Раскрыт секрет самого быстрого самолета в истории,0,0,0
16227,756174,756174,Белоруссия начала получать качественную нефть из России,0,0,0
16228,218597,218597,Богданов намерен отсудить у Жириновского миллион рублей,0,0,0
16229,536167,536167,Депутат Бессонов предстанет перед судом по обвинению в сопротивлении полиции,0,0,0
16230,548852,548852,Акунин запретил «Эху Москвы» публиковать свои тексты на сайте,0,0,0
16231,537839,537839,Васильеву отказались помещать под стражу,0,0,0
16232,235053,235053,Московского юриста арестовали после жалобы на прокуратуру,0,0,0
16233,452897,452897,Издание theRunet проведет конференцию в «Digital October»,0,0,0
16234,737194,737194,Американский футболист на спор занялся керлингом и оказался в шаге от Олимпиады,0,0,0
16235,562755,562755,В Оренбуржье при поддержке «Газпром нефти» запустится проект «Интернет плюс»,0,0,0
16236,465914,465914,«Рубин» проиграл «Крыльям» в 29-м туре чемпионата России,0,0,0
16237,231325,231325,Нацболы заявили о закрытии дела об убийстве активиста Червочкина,0,0,0
16238,259259,259259,Советник мэра Лондона по олимпийскому строительству ушел в отставку,0,0,0
16239,763294,763294,США переложили на Россию вину в опасном сближении кораблей,0,0,0
16240,256821,256821,Следствие считает месть мотивом покушения на самарскую судью,0,0,0
16241,592050,592050,Немецкая полиция разогнала хипстеров в очереди за бесплатной едой,0,0,0
16242,173010,173010,Николь Кидман стала самой высокооплачиваемой актрисой,0,0,0
16243,242295,242295,Британский рокер-педофил вышел из вьетнамской тюрьмы,0,0,0
16244,777925,777925,Жилье в Новой Москве оказалось никому не нужным,0,0,0
16245,100675,100675,Греф предложил сократить список стратегических предприятий,0,0,0
16246,666441,666441,Путин рассказал американскому режиссеру о первых шагах на коньках,0,0,0
16247,599023,599023,Названы самые популярные у любителей поездов направления отдыха,0,0,0
16248,37340,37340,Абхазская разведка нашла раненого Гелаева в Рустави,0,0,0
16249,310997,310997,"Организатору и исполнителю терактов в ""Интуристе"" и ""Охотном ряду"" вынесен приговор",0,0,0
16250,612836,612836,На дне океана обнаружили фиолетового кальмара-коротышку,0,0,0
16251,39211,39211,Разгневанный гиппопотам утопил в озере шесть человек,0,0,0
16252,140550,140550,В лондонском метрополитене не заметили закрытия 20 станций,0,0,0
16253,140966,140966,По уровню научных технологий ЕС отстает от США на 50 лет,1,2,1
16254,705913,705913,Киев заявил о ведущей третью мировую войну России,0,0,0
16255,29619,29619,Паваротти спел с Цзянь Цземинем O Sole mio и прочит его в звезды сцены,0,0,0
16256,339618,339618,"""Аэрофлоту"" разрешили выкупить авиакомпании у ""Ростехнологий""",1,2,1
16257,518288,518288,В Астрахани пройдет Форум деловых кругов прикаспийских государств,0,0,0
16258,797904,797904,Подсчитана стоимость украшений российских звезд,0,0,0
16259,165871,165871,Янукович получит право игнорировать указы Ющенко,0,0,0
16260,773997,773997,Порошенко отказался каяться перед журналистами,0,0,0
16261,551928,551928,Работодателей разрешили банкротить в случае задержек зарплаты ,1,3,0
16262,657942,657942,Соперница Шараповой выступила против предоставления россиянке wild card,0,0,0
16263,601240,601240,Обама выразил уважение к ЛГБТ-сообществу,0,0,0
16264,465894,465894,За три года заключенных в России стало меньше на 100 тысяч человек,0,0,0
16265,471190,471190,Дэниел Рэдклифф вновь отправится в гости к Симпсонам,0,0,0
16266,159384,159384,"Мосгорсуд оставил владельца ""Трех китов"" под стражей",0,0,0
16267,31584,31584,"Из Колумбии пытались контрабандой вывезти Дали, Моне и Эль Греко",0,0,0
16268,95996,95996,"""Фаренгейт 9/11"" выходит на экраны США",0,0,0
16269,82214,82214,Гарри Каспаров и X3D Fritz разошлись миром,0,0,0
16270,350176,350176,"Лидер чемпионата Италии увеличил отрыв от ""Интера""",0,0,0
16271,221491,221491,Пользователи ЖЖ решили объявить владельцам сервиса бойкот,0,0,0
16272,717964,717964,Меган Маркл пошла по стопам жены Ким Чен Ына,0,0,0
16273,590528,590528,Доля Порошенко в Roshen окончательно перешла под управление Ротшильдов,0,0,0
16274,332718,332718,Глава ФСБ рассказал о 23 предотвращенных терактах,0,0,0
16275,410538,410538,Путин потребовал подчиняться мнению большинства,0,0,0
16276,236587,236587,Немецкие футболисты устроили тренировки около женской бани,0,0,0
16277,516198,516198,Хакеры взломали платежную систему крупного ритейлера США,0,0,0
16278,97092,97092,"Алексий II благословил экспедицию канала ""Rambler Телесеть"" за Ноевым ковчегом",0,0,0
16279,133917,133917,"Кремль затягивает приватизацию ""Связьинвеста""",1,2,1
16280,254569,254569,Пылевая буря урезала электропитание марсоходу Spirit,0,0,0
16281,601068,601068,Против разбившего стекло во Внуково пассажира завели уголовное дело,0,0,0
16282,133714,133714,На границе Ирака и Сирии уничтожены 20 боевиков,0,0,0
16283,291585,291585,Похищенных в Сомали французов будут судить по законам шариата,0,0,0
16284,687008,687008,«Калашников» начал торговать оружием в интернете,1,1,0
16285,317352,317352,В Израиле нашли виновных в применении снарядов с белым фосфором,0,0,0
16286,554569,554569,«Американского психопата» превратили в бродвейский мюзикл,0,0,0
16287,312696,312696,Производство мобильных устройств удвоится к 2014 году,0,0,0
16288,488566,488566,Неэффективность картинок на сигаретных пачках назвали ошибкой FDA,0,0,0
16289,157914,157914,Цифрозеркальные камеры подешевеют в два раза,0,0,0
16290,456985,456985,Кремль решил объединить всех казаков,0,0,0
16291,489307,489307,Детдомовца-наркомана будут судить за поджог дома из любопытства,0,0,0
16292,181311,181311,"Оскар 2007: Киноакадемики оценили спецэффекты ""Пиратов Карибского моря""",0,0,0
16293,128563,128563,Власти Китая нашли средство от интернет-зависимости,0,0,0
16294,639528,639528,Геофизики определили «потерянный элемент» ядра Земли,0,0,0
16295,298416,298416,"В ""Нафтогазе"" опровергли данные о новых ценах на газ для Украины",1,2,1
16296,641433,641433,Шаманов анонсировал поставки новейшей самоходки в ВДВ,0,0,0
16297,417622,417622,Убийца чернокожего подростка вышел под залог,0,0,0
16298,273929,273929,Арсен Венгер рассказал о травме Андрея Аршавина,0,0,0
16299,595692,595692,МИД счел заявления США о российской угрозе в космосе несерьезными,0,0,0
16300,529612,529612,Российские следователи нашли рассказавшего о «Боинге» собеседника «Комсомолки»,0,0,0
16301,213131,213131,По числу номинаций на Brit Awards лидируют Take That,0,0,0
16302,401241,401241,"Андрей Дунаев решил остаться лидером ""Правого дела""",0,0,0
16303,189784,189784,"Российская экспозиция на ""МИЛЕКС-2007"" обойдется без премьер",0,0,0
16304,681806,681806,Раскрыты подробности пьяного дебоша на выборах в Калининграде,0,0,0
16305,60034,60034,Космическая лаборатория Cassini передала первый снимок Сатурна,0,0,0
16306,155470,155470,"В ""Роснефти"" появились три независимых директора",1,2,1
16307,316053,316053,Абрамович продал канадцам золотые месторождения на Чукотке,1,2,1
16308,316088,316088,Северокорейский генерал лишился звезды за перестрелку в Желтом море,0,0,0
16309,369492,369492,В США начали поиски ливийских диверсантов,0,0,0
16310,137887,137887,В Интернете заработал домен .eu,0,0,0
16311,279653,279653,Сенаторы оставили красные звезды на российских самолетах,0,0,0
16312,766326,766326,Возле деревни внутри МКАД вспыхнул крупный пожар,0,0,0
16313,334304,334304,Три четверти интернетчиков оказались читателями блогов и соцсетей,0,0,0
16314,323482,323482,Антифашисты спровоцировали беспорядки в Великобритании,0,0,0
16315,54384,54384,Ту-154 совершил аварийную посадку из-за отказа двигателя,0,0,0
16316,37961,37961,"Глава ассоциации, выступающей против насилия, избил футбольного судью",0,0,0
16317,564479,564479,Дети назвали самые раздражающие привычки родителей в поездках,0,0,0
16318,478652,478652,Четвертым «Трансформерам» дали официальное название,0,0,0
16319,492385,492385,Тарасенко стал первой звездой матча НХЛ,0,0,0
16320,311119,311119,"Пожарные потребовали закрыть ""Уголок дедушки Дурова""",0,0,0
16321,281846,281846,В Таллине состоялась встреча ветеранов Waffen SS,0,0,0
16322,442463,442463,В Москве пройдет фестиваль снеговиков,0,0,0
16323,207412,207412,На побережье Уэльса нашли разбившийся в 1942 году истребитель,0,0,0
16324,171497,171497,Иракские боевики расстреляли персонал багдадской пекарни,0,0,0
16325,8057,8057,В ночном клубе Санкт-Петербурга произошел взрыв,0,0,0
16326,696403,696403,Великобритания пригрозила дать ответ на российские кибератаки,0,0,0
16327,622913,622913,Грабитель с электрошокером напал на московский секс-шоп и забрал косметичку,0,0,0
16328,292035,292035,МИД Белоруссии призвал ездить в Абхазию по грузинским законам,0,0,0
16329,337465,337465,Microsoft продлила срок жизни Windows XP,0,0,0
16330,322744,322744,"У берегов Крыма нашли остатки легендарного фрегата ""Черный принц""",0,0,0
16331,439016,439016,Американского миллиардера обвинили в похищении сотрудника,1,2,1
16332,449333,449333,Таджикского офицера по военной подготовке поймали с гашишем,0,0,0
16333,787485,787485,Москвичам пообещали отключение горячей воды,0,0,0
16334,681389,681389,Участники ВЭФ стали втрое реже летать бизнес-классом,0,0,0
16335,426559,426559,"Одну из самых больших квартир Москвы оценили в 1,4 миллиарда рублей",0,0,0
16336,106469,106469,В Лондоне ожидают нашествия российских коллекционеров искусства,0,0,0
16337,759284,759284,Названа новая версия катастрофы SSJ-100 в Шереметьево,0,0,0
16338,558931,558931,Курс доллара превысил 67 рублей,1,6,0
16339,309392,309392,Швейцария отказалась запрещать экспорт оружия,0,0,0
16340,707304,707304,Сирии предложили наводнить российский рынок дешевыми фруктами и овощами,1,4,0
16341,405524,405524,"Онищенко обвинил украинцев в ""неквалифицированных комментариях"" по сыру",1,2,1
16342,227962,227962,"""Рубин"" упрочил лидерство в чемпионате России по футболу",0,0,0
16343,599428,599428,Стюардессы суперъяхт рассказали об огромных чаевых и привычках VIP-клиентов,0,0,0
16344,447030,447030,"Сеть ""Каро фильм"" сменила владельца",1,2,1
16345,687203,687203,«Спартак» обыграл «Ахмат» в Грозном,0,0,0
16346,645770,645770,Reuters рассказал о версии США относительно убийства брата Ким Чен Ына,0,0,0
16347,214462,214462,Задержана бывшая жена Семена Могилевича,0,0,0
16348,398625,398625,Джоан Роулинг и Сиенна Миллер дали показания по делу о прослушке,0,0,0
16349,575745,575745,Неймара вызвали в суд по обвинению в коррупции,0,0,0
16350,696938,696938,Рассекречено расписание Недели моды в Париже,0,0,0
16351,625204,625204,Появилось видео с места падения самолета на Мальте,0,0,0
16352,670826,670826,Проигравшие суд «Аэрофлоту» стюардессы начали критиковать коллег в соцсетях,0,0,0
16353,117403,117403,Калининградскую область на 25 лет объявили особой экономической зоной,0,0,0
16354,603773,603773,Папе Римскому подарили самый маленький в мире портрет на куске янтаря,0,0,0
16355,249996,249996,В рейтинге самых богатых людей мира сменился лидер,1,2,1
16356,6356,6356,Арвидас Сабонис вновь на площадке,0,0,0
16357,13522,13522,Чеченцы и дагестанцы блокировали дороги в Хасавюрте,0,0,0
16358,749582,749582,Футболист прыгнул через рекламный щит после гола и исчез,0,0,0
16359,266469,266469,ПАСЕ признала российскую оккупацию грузинских территорий,0,0,0
16360,433600,433600,Разминированием территории Чечни займутся частные компании,0,0,0
16361,257589,257589,"""Четыре Рождества"" возглавили список самых кассовых кинолент уикенда",0,0,0
16362,49392,49392,Посольство Эстонии в Москве забросали бутылками с краской,0,0,0
16363,441611,441611,Бывший премьер Украины вторично попал за решетку,0,0,0
16364,356581,356581,"Арендные выплаты операторов ""наружки"" в Москве вырастут на 162 процента",0,0,0
16365,335296,335296,Парламент Армении поддержал иноязычные школы,0,0,0
16366,283624,283624,Британский пенсионер впервые покорил Эверест,0,0,0
16367,661824,661824,Longchamp предложила женщинам универсальную сумку,0,0,0
16368,307639,307639,Кувейтская фирма наживалась на поставках американским войскам,0,0,0
16369,476490,476490,«Локомотив» купил футболиста «Анжи» за 15 миллионов евро,0,0,0
16370,611653,611653,Всадники и каноист принесли Франции первые золотые медали ОИ,0,0,0
16371,185689,185689,Уволенный ударник The Beatles простил Пола Маккартни,0,0,0
16372,572034,572034,«Аэрофлот» отсудил у «Трансаэро» 5 миллиардов рублей,0,0,0
16373,538997,538997,Проверка среди застройщиков «Москва-Сити» выявила более ста нарушений ,0,0,0
16374,469075,469075,Суд оставил Алексея Навального на свободе,0,0,0
16375,734000,734000,В ЛНР представили Skibidi-инструкцию по голосованию,0,0,0
16376,136768,136768,Верховный суд России ввел запрет на роспуск жюри присяжных,0,0,0
16377,560749,560749,За Минниханова проголосовали более 96 процентов избирателей Татарстана,0,0,0
16378,495775,495775,В Таджикистане невестку посла посадили за героин,0,0,0
16379,51801,51801,Американские дипломаты в Пакистане оправились после взрыва консульства,0,0,0
16380,309978,309978,Заводы в Пикалево подпишут контракты до конца года,1,2,1
16381,308295,308295,Число жертв в китайской шахте выросло до 31 человека,0,0,0
16382,369555,369555,"Видеоблог Михалкова переехал с YouTube на ""Яндекс""",0,0,0
16383,442492,442492,ЦСКА продлил победную серию в чемпионате России по футболу,0,0,0
16384,203451,203451,"JVC создала ""хлопковый"" телевизор",0,0,0
16385,168588,168588,230 российских полярников отправляются в Антарктиду,0,0,0
16386,743870,743870,Сгоревшему российскому школьнику поступали угрозы,0,0,0
16387,697422,697422,Сильный дождь помешал немцу и украинцу попасть в Донбасс,0,0,0
16388,345584,345584,В Лондоне убит известный пакистанский политик,0,0,0
16389,131357,131357,Командующего ВВС Литвы уволили за инцидент с Су-27,0,0,0
16390,684282,684282,Тренер «Валенсии» получил травму во время празднования гола,0,0,0
16391,33652,33652,Король Иордании посетил свои родные десантные войска,0,0,0
16392,583191,583191,Океаны древней Земли признали холодными,0,0,0
16393,157506,157506,"""Тула"" запустила ракету по Камчатке",0,0,0
16394,65694,65694,"Следующий американец полетит на МКС на российском ""Союзе""",0,0,0
16395,75797,75797,"""Известия"": в России спущена на воду уникальная подводная лодка",0,0,0
16396,727694,727694,Представители малого и среднего бизнеса Подмосковья обратились за субсидиями,0,0,0
16397,667878,667878,США пригрозили Китаю санкциями из-за Северной Кореи,0,0,0
16398,604758,604758,В окружении Астахова отказались считать отставкой отпуск омбудсмена,0,0,0
16399,129600,129600,Астрономы считают кольца недавним приобретением Сатурна,0,0,0
16400,591318,591318,Джастин Бибер прижег рэпера сигаретой,0,0,0
16401,174671,174671,Британский таблоид нашел принцессе Диане еще одну соперницу,0,0,0
16402,48581,48581,"Уинстон Черчилль готовил Великобританию к ""ядерной зиме""",0,0,0
16403,269562,269562,Asus анонсировала нетбук с модулем WiMax,0,0,0
16404,714239,714239,Россию обвинили в намерении использовать Эболу против Украины,0,0,0
16405,195149,195149,В чилийской столице произошел взрыв рядом с британским посольством,0,0,0
16406,437314,437314,Молдаване потребовали от России вернуть Румынии 93 тонны золота,0,0,0
16407,631723,631723,В Джакарте сотни активистов вышли на акцию протеста против притеснения рохинджа,0,0,0
16408,216506,216506,В России началась выдача открепительных удостоверений,0,0,0
16409,611322,611322,Эрдоган заявил о готовности Анкары возобновить «Турецкий поток»,0,0,0
16410,241866,241866,Морской ерш терроризирует обитателей Карибского моря,0,0,0
16411,468656,468656,Россия уступила Азербайджану греческую газовую компанию,1,0,0
16412,287063,287063,Американцы объяснили отсутствие F-22 в Ле Бурже,0,0,0
16413,755007,755007,Charlie Hebdo поиронизировал над пожаром в Нотр-Даме,0,0,0
16414,490610,490610,Перекись водорода помогла ученым понять влияние удара на взрывчатку,0,0,0
16415,320211,320211,ВВС Индии запретили полеты МиГ-27,0,0,0
16416,40392,40392,Израильские солдаты застрелили трех палестинцев,0,0,0
16417,339455,339455,Пожар в центре Москвы потушен,0,0,0
16418,243675,243675,Лозовую взяли под охрану 1300 милиционеров,0,0,0
16419,780019,780019,Семь украинцев попали в больницу из-за любимого блюда Зеленского,0,0,0
16420,453688,453688,Физики продлили жизнь мыльным пузырям,0,0,0
16421,119293,119293,"В Москве горит металлургический завод ""Серп и Молот""",0,0,0
16422,116876,116876,На похороны Папы прибыли 70 президентов и 4 миллиона паломников,0,0,0
16423,86361,86361,С Сергея Мавроди снято одно из обвинений,0,0,0
16424,236104,236104,Индекс РТС упал ниже 2200 пунктов,1,2,1
16425,46732,46732,Авиалайнер совершил посадку из-за беспорядка в туалете,0,0,0
16426,189002,189002,США и Польша начали переговоры по ПРО,0,0,0
16427,5020,5020,С домика Путина Починку поживиться нечем,0,0,0
16428,185686,185686,Катар создаст рынок по торговле сжиженным природным газом,1,2,1
16429,510038,510038,Объявлен длинный список премии «Русский Букер»,0,0,0
16430,539199,539199,Украинские врачи запретили Савченко возобновлять голодовку,0,0,0
16431,488083,488083,В рижском торговом центре снова обрушилась крыша,0,0,0
16432,308696,308696,Хиддинку дали месяц на решение о новом контракте с РФС,0,0,0
16433,144654,144654,Конькобежка Тиммер принесла Голландии золото Олимпиады,0,0,0
16434,744236,744236,Россиянам стало проще делать денежные переводы,0,0,0
16435,623431,623431,Элтон Джон выпустит мемуары,0,0,0
16436,593085,593085,В Москве одноглазый рецидивист изнасиловал фокусницу-иллюзионистку,0,0,0
16437,41911,41911,Депутат Головлев требует письма от Генпрокуратуры через суд,0,0,0
16438,78314,78314,"Генеральная ассамблея ООН не позволила Израилю ""убрать"" Арафата",0,0,0
16439,179321,179321,Сгоревший московский кинотеатр заменят другим,0,0,0
16440,122483,122483,"В шеф-редакторы ""Коммерсанта"" прочат заместителя Евгения Киселева",0,0,0
16441,663535,663535,«МегаФон» предложил клиентам уникальный тариф «Включайся!»,0,0,0
16442,580333,580333,МЭА ухудшило прогноз мирового спроса на нефть в 2016 году,1,0,0
16443,246546,246546,"Генпрокуратура не нашла нарушений в работе ""Олимпстроя""",0,0,0
16444,346615,346615,Вагнер Лав забил 100-й гол за ЦСКА,0,0,0
16445,183726,183726,Продюсера The Beatles и Шер судят за убийство,0,0,0
16446,188346,188346,Возобновились поиски разбившегося кенийского лайнера,0,0,0
16447,416117,416117,В Австрии украли две тонны кофе,0,0,0
16448,481585,481585,На Украине стартовал последний призыв в армию,0,0,0
16449,703478,703478,Власти Москвы решили увековечить Бориса Немцова,0,0,0
16450,622875,622875,Лауреат «Оскара» сочинил песню про Путина,0,0,0
16451,285245,285245,Американские дипломаты пригласят иранцев на День независимости,0,0,0
16452,9399,9399,Правительство повысит себе зарплату в 15 раз,1,2,1
16453,493710,493710,На фотографиях с Марса нашли «блуждающий камень»,0,0,0
16454,794476,794476,Жизнь беглого президента Боливии оценили в 50 тысяч долларов,0,0,0
16455,5266,5266,"В Москве арестован ""Волк ислама""",0,0,0
16456,104360,104360,Алина Кабаева продолжит спортивную карьеру,0,0,0
16457,32653,32653,Василий Стародубцев подарит Куликову полю колокол со своим святым,0,0,0
16458,430616,430616,Россиянину приписали покупку самого дорогого дома Майами,0,0,0
16459,710720,710720,Пять минут из жизни маленькой девочки признали символом хаоса,0,0,0
16460,411290,411290,"Лидерство в российском прокате захватили ""Мамы""",0,0,0
16461,559191,559191,ЦСКА привлек полицию к розыску фанатов-хулиганов,0,0,0
16462,446055,446055,В Киргизии предложили прогнать с рынков иностранных торговцев,0,0,0
16463,681341,681341,С российского чемпиона Сочи-2014 сняли обвинения в допинге,0,0,0
16464,230511,230511,На выборах киевского мэра побеждает Леонид Черновецкий,0,0,0
16465,72249,72249,Амнистия в Чечне вступила в силу,0,0,0
16466,528179,528179,Госдума одобрила 50-процентную скидку за досрочную оплату штрафов ГИБДД,0,0,0
16467,279499,279499,Тело погибшего в Египте российского туриста нашли скалолазы-любители,0,0,0
16468,170069,170069,Генетики собрали вирус из фрагментов генома человека,0,0,0
16469,373380,373380,Российские националисты создали новое движение,0,0,0
16470,696890,696890,Названа причина стрельбы на фабрике «Меньшевик» в Москве,0,0,0
16471,412393,412393,В Москве убит врач из медицинской академии наук,0,0,0
16472,426197,426197,ВВС США перестали тушить пожары после падения одного из самолетов,0,0,0
16473,759890,759890,Назван лучший гол сезона в АПЛ,0,0,0
16474,721083,721083,Посетители заповедника закидали камнями панду ради зрелищ,0,0,0
16475,744912,744912,Кровопийца-расчленитель купил диплом врача и год отработал в российской больнице,0,0,0
16476,430885,430885,На месте боя в Дагестане найдены документы тюменского студента,0,0,0
16477,546869,546869,ФЦСР возобновит строительство «Кутузовской мили»,0,0,0
16478,489640,489640,Афганцы признались в страхе перед иностранными военными,0,0,0
16479,583854,583854,Путин сменил губернатора Тверской области,0,0,0
16480,169012,169012,Арестованный мэр Волгограда сложил с себя полномочия,0,0,0
16481,518929,518929,КГБ Белоруссии пригрозил тюрьмой воюющим на Украине согражданам,0,0,0
16482,242593,242593,Американский пилот подал в суд на Министерство национальной безопасности,0,0,0
16483,289466,289466,Страсбургский суд признал приемлемость иска Грузии против России,0,0,0
16484,627161,627161,Истребитель F-16 ВВС Греции загорелся при посадке на Крите,0,0,0
16485,432928,432928,В Венесуэле потушили трехдневный пожар на НПЗ,0,0,0
16486,177825,177825,Строители отрегулируют друг друга,0,0,0
16487,243321,243321,Курс евро опустился до минимума с февраля 2008 года,1,2,1
16488,362457,362457,Россия продаст часть ВТБ итальянцам,1,2,1
16489,474385,474385,Австралия продала Индонезии подержанные транспортники,0,0,0
16490,715004,715004,Воробьев осмотрел новый терминал аэропорта Шереметьево,0,0,0
16491,315080,315080,Гравюру Рембрандта случайно нашли в туалете,0,0,0
16492,743759,743759,Родившаяся без матки дочь выносила сына в пересаженной матке матери,0,0,0
16493,126764,126764,Германия опасается за судьбу своей базы в Узбекистане,0,0,0
16494,606226,606226,Сбитый в Сирии Ми-35М получил попадание в хвостовую балку,0,0,0
16495,576034,576034,Guerlain посвятил новый аромат Ближнему Востоку,0,0,0
16496,398691,398691,"Рыболовлев открестился от покупки ""Монако""",1,2,1
16497,304921,304921,"Кевин Радд принесет извинения ""забытым австралийцам""",0,0,0
16498,575243,575243,Посол Сирии в ООН рассказал о намерении Эрдогана возродить Османскую империю,0,0,0
16499,768859,768859,Обматерившего Путина грузинского телеведущего отстранили от работы,0,0,0
16500,168714,168714,Украине придется отказаться от НАТО ради дешевого газа,0,0,0
16501,314281,314281,В Кабардино-Балкарии нашли тела трех погибших альпинистов,0,0,0
16502,255282,255282,"Кризис заставит ""Мегафон"" отказаться от Ирана",1,2,1
